外地,外地,wai4 di4],parts of the country other than where one is,,,,,,,,,,,,,,,,,
外地人,外地人,wai4 di4 ren2],stranger,outsider,,,,,,,,,,,,,,,,
外型,外型,wai4 xing2],external form,,,,,,,,,,,,,,,,,
外埔,外埔,Wai4 bu4],Waipu township in Taichung county 臺中縣|台中县[Tai2 zhong1 xian4] Taiwan,,,,,,,,,,,,,,,,,
外埔鄉,外埔乡,Wai4 bu4 xiang1],Waipu township in Taichung county 臺中縣|台中县[Tai2 zhong1 xian4] Taiwan,,,,,,,,,,,,,,,,,
外場,外场,wai4 chang2],outside world,society,,,,,,,,,,,,,,,,
外場,外场,wai4 chang3],outer area (of a place that has an inner area),dining area of a restaurant (as opposed to the kitchen),outfield (baseball etc),area outside a venue (e.g. exterior of a stadium),field (maintenance testing etc),(Chinese opera) the area in front of the table on the stage,,,,,,,,,,,,
外場人,外场人,wai4 chang2 ren2],sophisticated worldly person,man of the world,,,,,,,,,,,,,,,,
外太空,外太空,wai4 tai4 kong1],outer space,,,,,,,,,,,,,,,,,
外套,外套,wai4 tao4],coat,jacket,CL:件[jian4],,,,,,,,,,,,,,,
外婆,外婆,wai4 po2],(coll.) mother's mother,maternal grandmother,,,,,,,,,,,,,,,,
外媒,外媒,wai4 mei2],foreign news media,abbr. of 外國媒體|外国媒体,,,,,,,,,,,,,,,,
外嫁,外嫁,wai4 jia4],(of a woman) to marry a non-local or foreigner,,,,,,,,,,,,,,,,,
外子,外子,wai4 zi3],(polite) my husband,,,,,,,,,,,,,,,,,
外孫,外孙,wai4 sun1],daughter's son,grandson,descendant via the female line,,,,,,,,,,,,,,,
外孫女,外孙女,wai4 sun1 nu:3],daughter's daughter,granddaughter,,,,,,,,,,,,,,,,
外孫女兒,外孙女儿,wai4 sun1 nu:3 r5],granddaughter (one's daughter's daughter),,,,,,,,,,,,,,,,,
外孫子,外孙子,wai4 sun1 zi5],(coll.) daughter's son,grandson,,,,,,,,,,,,,,,,
外寬內忌,外宽内忌,wai4 kuan1 nei4 ji4],magnanimous on the outside but hateful on the inside (idiom),,,,,,,,,,,,,,,,,
外小腿,外小腿,wai4 xiao3 tui3],shin,,,,,,,,,,,,,,,,,
外層,外层,wai4 ceng2],outer layer,outer shell,,,,,,,,,,,,,,,,
外層空間,外层空间,wai4 ceng2 kong1 jian1],outer space,,,,,,,,,,,,,,,,,
外差,外差,wai4 cha1],heterodyne (electronics),,,,,,,,,,,,,,,,,
外帶,外带,wai4 dai4],take-out (fast food),(outer part of) tire,as well,besides,into the bargain,outer zone,,,,,,,,,,,,
外幣,外币,wai4 bi4],foreign currency,,,,,,,,,,,,,,,,,
外延,外延,wai4 yan2],extension (semantics),,,,,,,,,,,,,,,,,
外強中乾,外强中干,wai4 qiang2 zhong1 gan1],strong in appearance but weak in reality (idiom),,,,,,,,,,,,,,,,,
外形,外形,wai4 xing2],figure,shape,external form,contour,,,,,,,,,,,,,,
外徑,外径,wai4 jing4],external diameter (including thickness of the wall),,,,,,,,,,,,,,,,,
外心,外心,wai4 xin1],(of a married person) interest in a third person,(old) (of a minister etc) disloyal disposition,(math.) circumcenter (of a polygon),,,,,,,,,,,,,,,
外快,外快,wai4 kuai4],extra income,,,,,,,,,,,,,,,,,
外患,外患,wai4 huan4],foreign aggression,,,,,,,,,,,,,,,,,
外手,外手,wai4 shou3],right-hand side (of a machine),right-hand side (passenger side) of a vehicle,,,,,,,,,,,,,,,,
外掛,外挂,wai4 gua4],attached externally (e.g. fuel tank),plug-in,add-on,special software used to cheat in an online game,,,,,,,,,,,,,,
外掛程式,外挂程式,wai4 gua4 cheng2 shi4],plug-in (software) (Tw),,,,,,,,,,,,,,,,,
外接圓,外接圆,wai4 jie1 yuan2],circumscribed circle (of a polygon),,,,,,,,,,,,,,,,,
外推,外推,wai4 tui1],to extrapolate,,,,,,,,,,,,,,,,,
外推法,外推法,wai4 tui1 fa3],extrapolation (math.),to extrapolate,,,,,,,,,,,,,,,,
外插,外插,wai4 cha1],to extrapolate,extrapolation (math.),(computing) to plug in (a peripheral device etc),,,,,,,,,,,,,,,
外援,外援,wai4 yuan2],external help,foreign aid,,,,,,,,,,,,,,,,
外搭程式,外搭程式,wai4 da1 cheng2 shi4],add-on software (Tw),,,,,,,,,,,,,,,,,
外放,外放,wai4 fang4],extroverted,outgoing,to play audio through speakers (rather than through earphones),(old) to appoint to a post outside the capital,,,,,,,,,,,,,,
外教,外教,wai4 jiao4],foreign teacher (abbr. for 外國教師|外国教师),greenhorn,novice,amateurish,religion other than Buddhism (term used by Buddhists),,,,,,,,,,,,,
外敷,外敷,wai4 fu1],to apply externally,,,,,,,,,,,,,,,,,
外文,外文,wai4 wen2],foreign language (written),,,,,,,,,,,,,,,,,
外文係,外文系,wai4 wen2 xi4],department of foreign languages,modern languages (college department),,,,,,,,,,,,,,,,
外斜肌,外斜肌,wai4 xie2 ji1],external oblique muscle (sides of the chest),,,,,,,,,,,,,,,,,
外星,外星,wai4 xing1],alien,extraterrestrial,,,,,,,,,,,,,,,,
外星人,外星人,wai4 xing1 ren2],space alien,extraterrestrial,,,,,,,,,,,,,,,,
外殼,外壳,wai4 ke2],envelope,outer shell,hull,cover,case,,,,,,,,,,,,,
外水,外水,wai4 shui3],extra income,,,,,,,,,,,,,,,,,
外泄,外泄,wai4 xie4],to leak (usually secret information),,,,,,,,,,,,,,,,,
外流,外流,wai4 liu2],outflow,to flow out,to drain,,,,,,,,,,,,,,,
外海,外海,wai4 hai3],offshore,open sea,,,,,,,,,,,,,,,,
外源,外源,wai4 yuan2],exogenous,,,,,,,,,,,,,,,,,
外激素,外激素,wai4 ji1 su4],pheromone,,,,,,,,,,,,,,,,,
外灘,外滩,Wai4 tan1],the Shanghai Bund or Waitan,,,,,,,,,,,,,,,,,
外照射,外照射,wai4 zhao4 she4],external irradiation,,,,,,,,,,,,,,,,,
外爺,外爷,wai4 ye5],(dialect) maternal grandfather,,,,,,,,,,,,,,,,,
外牆,外墙,wai4 qiang2],facade,external wall,,,,,,,,,,,,,,,,
外環線,外环线,wai4 huan2 xian4],outer ring (road or rail line),,,,,,,,,,,,,,,,,
外甥,外甥,wai4 sheng1],sister's son,wife's sibling's son,,,,,,,,,,,,,,,,
外甥女,外甥女,wai4 sheng5 nu:3],sister's daughter,wife's sibling's daughter,,,,,,,,,,,,,,,,
外甥女婿,外甥女婿,wai4 sheng5 nu:3 xu5],sister's daughter's husband,,,,,,,,,,,,,,,,,
外甥媳婦,外甥媳妇,wai4 sheng5 xi2 fu4],sister's son's wife,,,,,,,,,,,,,,,,,
外用,外用,wai4 yong4],external,,,,,,,,,,,,,,,,,
外界,外界,wai4 jie4],the outside world,external,,,,,,,,,,,,,,,,
外皮,外皮,wai4 pi2],outer skin,carapace,,,,,,,,,,,,,,,,
外相,外相,wai4 xiang4],Foreign Minister,,,,,,,,,,,,,,,,,
外眼角,外眼角,wai4 yan3 jiao3],outer corner of the eye,,,,,,,,,,,,,,,,,
外祖母,外祖母,wai4 zu3 mu3],mother's mother,maternal grandmother,,,,,,,,,,,,,,,,
外祖父,外祖父,wai4 zu3 fu4],maternal grandfather (i.e. mother's father),,,,,,,,,,,,,,,,,
外科,外科,wai4 ke1],surgery (branch of medicine),,,,,,,,,,,,,,,,,
外科學,外科学,wai4 ke1 xue2],surgery,,,,,,,,,,,,,,,,,
外科手術,外科手术,wai4 ke1 shou3 shu4],surgery,,,,,,,,,,,,,,,,,
外科醫生,外科医生,wai4 ke1 yi1 sheng1],surgeon,as opposed to physician 內科醫生|内科医生[nei4 ke1 yi1 sheng1] who works primarily by administering drugs,,,,,,,,,,,,,,,,
外稃,外稃,wai4 fu1],husk,outside shell of grain,,,,,,,,,,,,,,,,
外積,外积,wai4 ji1],exterior product,the cross product of two vectors,,,,,,,,,,,,,,,,
外籍,外籍,wai4 ji2],foreign nationality,,,,,,,,,,,,,,,,,
外籍勞工,外籍劳工,wai4 ji2 lao2 gong1],foreign worker,,,,,,,,,,,,,,,,,
外籍華人,外籍华人,wai4 ji2 Hua2 ren2],overseas Chinese,persons of Chinese origin having foreign citizenship,,,,,,,,,,,,,,,,
外耳,外耳,wai4 er3],outer ear,,,,,,,,,,,,,,,,,
外耳道,外耳道,wai4 er3 dao4],external auditory meatus,auditory canal between the outer ear 外耳 and tympanum 鼓膜,,,,,,,,,,,,,,,,
外胚層,外胚层,wai4 pei1 ceng2],ectoderm (cell lineage in embryology),,,,,,,,,,,,,,,,,
外蒙古,外蒙古,Wai4 Meng3 gu3],Outer Mongolia,,,,,,,,,,,,,,,,,
外號,外号,wai4 hao4],nickname,,,,,,,,,,,,,,,,,
外行,外行,wai4 hang2],layman,amateur,,,,,,,,,,,,,,,,
外衣,外衣,wai4 yi1],outer clothing,semblance,appearance,,,,,,,,,,,,,,,
外表,外表,wai4 biao3],external,outside,outward appearance,,,,,,,,,,,,,,,
外袍,外袍,wai4 pao2],robe,,,,,,,,,,,,,,,,,
外觀,外观,wai4 guan1],exterior appearance,to view sth from the outside,exterior condition,,,,,,,,,,,,,,,
外觀設計,外观设计,wai4 guan1 she4 ji4],look,external appearance,design,overall brand look or logo that can be patented,,,,,,,,,,,,,,
外設,外设,wai4 she4],peripherals,,,,,,,,,,,,,,,,,
外語,外语,wai4 yu3],foreign language,CL:門|门[men2],,,,,,,,,,,,,,,,
外貌,外貌,wai4 mao4],profile,appearance,,,,,,,,,,,,,,,,
外貿,外贸,wai4 mao4],foreign trade,,,,,,,,,,,,,,,,,
外資,外资,wai4 zi1],foreign investment,,,,,,,,,,,,,,,,,
外資企業,外资企业,wai4 zi1 qi3 ye4],abbr. for 外商獨資企業|外商独资企业[wai4 shang1 du2 zi1 qi3 ye4],,,,,,,,,,,,,,,,,
外賓,外宾,wai4 bin1],foreign guest,international visitor,,,,,,,,,,,,,,,,
外賣,外卖,wai4 mai4],to go,take out (relates to food bought at a restaurant),,,,,,,,,,,,,,,,
外質膜,外质膜,wai4 zhi4 mo2],external plasma membrane,,,,,,,,,,,,,,,,,
外路,外路,wai4 lu4],see 外地[wai4 di4],,,,,,,,,,,,,,,,,
外踝,外踝,wai4 huai2],lateral malleolus,,,,,,,,,,,,,,,,,
外辦,外办,wai4 ban4],foreign affairs office,,,,,,,,,,,,,,,,,
外送,外送,wai4 song4],to send out,fast food delivered,,,,,,,,,,,,,,,,
外逃,外逃,wai4 tao2],to flee abroad,to run away,to desert,outflow,,,,,,,,,,,,,,
外遇,外遇,wai4 yu4],extramarital affair,,,,,,,,,,,,,,,,,
外邊,外边,wai4 bian5],outside,outer surface,abroad,place other than one's home,,,,,,,,,,,,,,
外邊兒,外边儿,wai4 bian5 r5],erhua variant of 外邊|外边[wai4 bian5],,,,,,,,,,,,,,,,,
外邦人,外邦人,wai4 bang1 ren2],gentile,,,,,,,,,,,,,,,,,
外部,外部,wai4 bu4],external part,external,,,,,,,,,,,,,,,,
外部連接,外部连接,wai4 bu4 lian2 jie1],external link,,,,,,,,,,,,,,,,,
外部鏈接,外部链接,wai4 bu4 lian4 jie1],external link (on website),,,,,,,,,,,,,,,,,
外郭城,外郭城,wai4 guo1 cheng2],outer city wall,,,,,,,,,,,,,,,,,
外鄉,外乡,wai4 xiang1],another part of the country,some other place,,,,,,,,,,,,,,,,
外鄉人,外乡人,wai4 xiang1 ren2],a stranger,out-of-towner,,,,,,,,,,,,,,,,
外銷,外销,wai4 xiao1],to export,to sell abroad,,,,,,,,,,,,,,,,
外錯角,外错角,wai4 cuo4 jiao3],outer alternate angles (where one line meets two parallel lines),,,,,,,,,,,,,,,,,
外長,外长,wai4 zhang3],foreign minister,secretary of state,minister of foreign affairs,,,,,,,,,,,,,,,
外間,外间,wai4 jian1],outer room,the external world,outside,,,,,,,,,,,,,,,
外院,外院,wai4 yuan4],outer courtyard,,,,,,,,,,,,,,,,,
外陰,外阴,wai4 yin1],vulva,,,,,,,,,,,,,,,,,
外電,外电,wai4 dian4],reports from foreign news agencies,,,,,,,,,,,,,,,,,
外露,外露,wai4 lu4],exposed,appearing on the outside,,,,,,,,,,,,,,,,
外面,外面,wai4 mian4],surface,exterior,external appearance,,,,,,,,,,,,,,,
外面,外面,wai4 mian5],outside,,,,,,,,,,,,,,,,,
外頭,外头,wai4 tou5],outside,out,,,,,,,,,,,,,,,,
外骨骼,外骨骼,wai4 gu3 ge2],exoskeleton (the carapace of insects crabs etc),,,,,,,,,,,,,,,,,
外高加索,外高加索,Wai4 Gao1 jia1 suo3],South Caucasus,,,,,,,,,,,,,,,,,
外鶩,外鹜,wai4 wu4],to get involved in things which are not one's business,,,,,,,,,,,,,,,,,
夗,夗,yuan4],to turn over when asleep,,,,,,,,,,,,,,,,,
夘,卯,mao3],variant of 卯[mao3],,,,,,,,,,,,,,,,,
夙,夙,su4],morning,early,long-held,long-cherished,,,,,,,,,,,,,,
夙世,夙世,su4 shi4],previous life,,,,,,,,,,,,,,,,,
夙夜,夙夜,su4 ye4],morning and night,always,at all times,,,,,,,,,,,,,,,
夙夜匪懈,夙夜匪懈,su4 ye4 fei3 xie4],to work from morning to night (idiom),,,,,,,,,,,,,,,,,
夙嫌,夙嫌,su4 xian2],old grudge,long-standing resentment,,,,,,,,,,,,,,,,
夙敵,夙敌,su4 di2],old foe,long-standing enemy,,,,,,,,,,,,,,,,
夙日,夙日,su4 ri4],at ordinary times,,,,,,,,,,,,,,,,,
夙興夜寐,夙兴夜寐,su4 xing1 ye4 mei4],to rise early and sleep late (idiom); to work hard,to study diligently,to burn the candle at both ends,,,,,,,,,,,,,,,
夙諾,夙诺,su4 nuo4],old promise,long-standing commitment,,,,,,,,,,,,,,,,
夙願,夙愿,su4 yuan4],long-cherished wish,,,,,,,,,,,,,,,,,
夙願以償,夙愿以偿,su4 yuan4 yi3 chang2],a long-cherished ambition is realized,,,,,,,,,,,,,,,,,
夙願得償,夙愿得偿,su4 yuan4 de2 chang2],to have a long-cherished wish realized,,,,,,,,,,,,,,,,,
多,多,duo1],many,much,often,a lot of,numerous,more,in excess,how (to what extent),multi-,"Taiwan pr. [duo2] when it means ""how""",,,,,,,,
多一事不如少一事,多一事不如少一事,duo1 yi1 shi4 bu4 ru2 shao3 yi1 shi4],it is better to avoid unnecessary trouble (idiom),the less complications the better,,,,,,,,,,,,,,,,
多久,多久,duo1 jiu3],how long?,,,,,,,,,,,,,,,,,
多了去了,多了去了,duo1 le5 qu4 le5],(coll.) aplenty,millions of,,,,,,,,,,,,,,,,
多事,多事,duo1 shi4],meddlesome,eventful,,,,,,,,,,,,,,,,
多事之秋,多事之秋,duo1 shi4 zhi1 qiu1],troubled times,eventful period,,,,,,,,,,,,,,,,
多任務,多任务,duo1 ren4 wu5],multi-task,,,,,,,,,,,,,,,,,
多伊爾,多伊尔,Duo1 yi1 er3],Doyle (name),,,,,,,,,,,,,,,,,
多佛,多佛,Duo1 fo2],Dover,,,,,,,,,,,,,,,,,
多佛爾,多佛尔,Duo1 fo2 er3],Dover,,,,,,,,,,,,,,,,,
多個,多个,duo1 ge5],many,multiple,multi- (faceted ethnic etc),,,,,,,,,,,,,,,
多倍體,多倍体,duo1 bei4 ti3],polyploid (multiple chromosomes),,,,,,,,,,,,,,,,,
多倫,多伦,Duo1 lun2],Duolun county in Xilin Gol league 錫林郭勒盟|锡林郭勒盟[Xi1 lin2 guo1 le4 meng2] Inner Mongolia,,,,,,,,,,,,,,,,,
多倫多,多伦多,Duo1 lun2 duo1],Toronto capital of Ontario Canada,,,,,,,,,,,,,,,,,
多倫縣,多伦县,Duo1 lun2 xian4],Duolun county in Xilin Gol league 錫林郭勒盟|锡林郭勒盟[Xi1 lin2 guo1 le4 meng2] Inner Mongolia,,,,,,,,,,,,,,,,,
多值,多值,duo1 zhi2],multivalued (math.),,,,,,,,,,,,,,,,,
多值函數,多值函数,duo1 zhi2 han2 shu4],multivalued function (math.),,,,,,,,,,,,,,,,,
多側面,多侧面,duo1 ce4 mian4],many-sided,,,,,,,,,,,,,,,,,
多元,多元,duo1 yuan2],poly-,multi-,multielement,multivariant,multivariate (math.),,,,,,,,,,,,,
多元不飽和脂肪酸,多元不饱和脂肪酸,duo1 yuan2 bu4 bao3 he2 zhi1 fang2 suan1],polyunsaturated fatty acid,,,,,,,,,,,,,,,,,
多元化,多元化,duo1 yuan2 hua4],diversification,pluralism,to diversify,,,,,,,,,,,,,,,
多元宇宙,多元宇宙,duo1 yuan2 yu3 zhou4],multiverse (cosmology),,,,,,,,,,,,,,,,,
多元性,多元性,duo1 yuan2 xing4],diversity,,,,,,,,,,,,,,,,,
多元文化主義,多元文化主义,duo1 yuan2 wen2 hua4 zhu3 yi4],multiculturalism,,,,,,,,,,,,,,,,,
多元論,多元论,duo1 yuan2 lun4],pluralism philosophical doctrine that the universe consists of different substances,,,,,,,,,,,,,,,,,
多元酯,多元酯,duo1 yuan2 zhi3],polyester,,,,,,,,,,,,,,,,,
多利,多利,Duo1 li4],Dolly (1996-2003) female sheep first mammal to be cloned from an adult somatic cell,,,,,,,,,,,,,,,,,
多力多滋,多力多滋,Duo1 li4 duo1 zi1],Doritos (brand of tortilla chips),,,,,,,,,,,,,,,,,
多功能,多功能,duo1 gong1 neng2],multi-functional,multi-function,,,,,,,,,,,,,,,,
多功能表,多功能表,duo1 gong1 neng2 biao3],multifunction meter (e.g. for gas and electricity supply),,,,,,,,,,,,,,,,,
多助,多助,duo1 zhu4],receiving much help (from outside),well supported,,,,,,,,,,,,,,,,
多動症,多动症,duo1 dong4 zheng4],attention deficit and hyperactivity disorder (ADHD),,,,,,,,,,,,,,,,,
多勞多得,多劳多得,duo1 lao2 duo1 de2],work more and get more,,,,,,,,,,,,,,,,,
多半,多半,duo1 ban4],most,mostly,most likely,,,,,,,,,,,,,,,
多吃多佔,多吃多占,duo1 chi1 duo1 zhan4],taking or eating more than one's due (idiom); greedy and selfish,,,,,,,,,,,,,,,,,
多咱,多咱,duo1 zan5],(dialect) when?,what time?,whenever,,,,,,,,,,,,,,,
多哈,多哈,Duo1 ha1],Doha capital of Qatar,,,,,,,,,,,,,,,,,
多哈回合,多哈回合,Duo1 ha1 Hui2 he2],Doha Round (world trade talks that began in Doha Qatar in 2001),,,,,,,,,,,,,,,,,
多哥,多哥,Duo1 ge1],Togo,,,,,,,,,,,,,,,,,
多嘴,多嘴,duo1 zui3],talkative,to speak out of turn,to blab,to shoot one's mouth off,rumors fly,,,,,,,,,,,,,
多嘴多舌,多嘴多舌,duo1 zui3 duo1 she2],to gossip and meddle,to shoot one's mouth off,talkative,,,,,,,,,,,,,,,
多國,多国,duo1 guo2],multinational,,,,,,,,,,,,,,,,,
多國公司,多国公司,duo1 guo2 gong1 si1],multinational,,,,,,,,,,,,,,,,,
多報,多报,duo1 bao4],to overstate,,,,,,,,,,,,,,,,,
多士,多士,duo1 shi4],toast (loanword),,,,,,,,,,,,,,,,,
多多,多多,duo1 duo1],many,much,a lot,lots and lots,more,even more,,,,,,,,,,,,
多多少少,多多少少,duo1 duo1 shao3 shao3],to some extent,more or less,,,,,,,,,,,,,,,,
多多益善,多多益善,duo1 duo1 yi4 shan4],the more the better,,,,,,,,,,,,,,,,,
多多馬,多多马,Duo1 duo1 ma3],Dodoma capital of Tanzania,,,,,,,,,,,,,,,,,
多大,多大,duo1 da4],how big,how much,how old etc,,,,,,,,,,,,,,,
多大點事,多大点事,duo1 da4 dian3 shi4],trivial matter,Big deal!,,,,,,,,,,,,,,,,
多如牛毛,多如牛毛,duo1 ru2 niu2 mao2],as many as the hair of the ox (idiom),great amount of,countless,,,,,,,,,,,,,,,
多妻制,多妻制,duo1 qi1 zhi4],polygamy,,,,,,,,,,,,,,,,,
多姿,多姿,duo1 zi1],many postures,,,,,,,,,,,,,,,,,
多姿多彩,多姿多彩,duo1 zi1 duo1 cai3],diversity (of forms and colors),,,,,,,,,,,,,,,,,
多媒體,多媒体,duo1 mei2 ti3],multimedia,,,,,,,,,,,,,,,,,
多子多福,多子多福,duo1 zi3 duo1 fu2],the more sons the more happiness (idiom),,,,,,,,,,,,,,,,,
多孔,多孔,duo1 kong3],porous,,,,,,,,,,,,,,,,,
多孔動物,多孔动物,duo1 kong3 dong4 wu4],Porifera (phylum of sponges),,,,,,,,,,,,,,,,,
多孔動物門,多孔动物门,duo1 kong3 dong4 wu4 men2],(zoology) phylum Porifera (sponges),,,,,,,,,,,,,,,,,
多孔性,多孔性,duo1 kong3 xing4],porous,having many holes (e.g. filter gauze or sieve),,,,,,,,,,,,,,,,
多字節,多字节,duo1 zi4 jie2],multibyte,,,,,,,,,,,,,,,,,
多學科,多学科,duo1 xue2 ke1],interdisciplinary,,,,,,,,,,,,,,,,,
多寡,多寡,duo1 gua3],number,amount,,,,,,,,,,,,,,,,
多寶魚,多宝鱼,duo1 bao3 yu2],turbot,European imported turbot,same as 大菱鮃|大菱鲆,,,,,,,,,,,,,,,
多少,多少,duo1 shao3],number,amount,somewhat,,,,,,,,,,,,,,,
多少,多少,duo1 shao5],how much,how many,which (number),as much as,,,,,,,,,,,,,,
多少有些,多少有些,duo1 shao3 you3 xie1],somewhat,more or less,,,,,,,,,,,,,,,,
多層大廈,多层大厦,duo1 ceng2 da4 sha4],multistory building,,,,,,,,,,,,,,,,,
多層材,多层材,duo1 ceng2 cai2],plywood,,,,,,,,,,,,,,,,,
多層次分析模型,多层次分析模型,duo1 ceng2 ci4 fen1 xi1 mo2 xing2],multilevel analysis model,,,,,,,,,,,,,,,,,
多山,多山,duo1 shan1],mountainous,,,,,,,,,,,,,,,,,
多山地區,多山地区,duo1 shan1 di4 qu1],mountainous district,,,,,,,,,,,,,,,,,
多工,多工,duo1 gong1],to multiplex,multiple,multi-,,,,,,,,,,,,,,,
多工作業,多工作业,duo1 gong1 zuo4 ye4],multitasking,,,,,,,,,,,,,,,,,
多工化,多工化,duo1 gong1 hua4],to multiplex,,,,,,,,,,,,,,,,,
多工器,多工器,duo1 gong1 qi4],multiplexer,,,,,,,,,,,,,,,,,
多工運作,多工运作,duo1 gong1 yun4 zuo4],multithreading,,,,,,,,,,,,,,,,,
多巴胺,多巴胺,duo1 ba1 an4],dopamine,,,,,,,,,,,,,,,,,
多幕劇,多幕剧,duo1 mu4 ju4],play in several acts,full-length drama,,,,,,,,,,,,,,,,
多平臺,多平台,duo1 ping2 tai2],multi-platform (computing),,,,,,,,,,,,,,,,,
多年來,多年来,duo1 nian2 lai2],for the past many years,,,,,,,,,,,,,,,,,
多年生,多年生,duo1 nian2 sheng1],perennial (of plants),,,,,,,,,,,,,,,,,
多形核白細胞,多形核白细胞,duo1 xing2 he2 bai2 xi4 bao1],polymorphonuclear leukocyte,,,,,,,,,,,,,,,,,
多彩,多彩,duo1 cai3],colorful,flamboyant,,,,,,,,,,,,,,,,
多彩多姿,多彩多姿,duo1 cai3 duo1 zi1],elegant and graceful posture,splendid full of content,,,,,,,,,,,,,,,,
多得是,多得是,duo1 de5 shi4],there's no shortage,there are plenty,,,,,,,,,,,,,,,,
多心,多心,duo1 xin1],oversensitive,suspicious,,,,,,,,,,,,,,,,
多情,多情,duo1 qing2],affectionate,passionate,emotional,sentimental,,,,,,,,,,,,,,
多愁善感,多愁善感,duo1 chou2 shan4 gan3],melancholy and moody (idiom); depressed personality,,,,,,,,,,,,,,,,,
多愁多病,多愁多病,duo1 chou2 duo1 bing4],much sorrows and illness (idiom); melancholy and weakly,,,,,,,,,,,,,,,,,
多手多腳,多手多脚,duo1 shou3 duo1 jiao3],to meddle,to make a nuisance of oneself,,,,,,,,,,,,,,,,
多才,多才,duo1 cai2],multi-talented,many-sided skills,,,,,,,,,,,,,,,,
多才多藝,多才多艺,duo1 cai2 duo1 yi4],multi-talented,,,,,,,,,,,,,,,,,
多拿滋,多拿滋,duo1 na2 zi1],doughnut (loanword),,,,,,,,,,,,,,,,,
多放,多放,duo1 fang4],add extra (of a spice etc),,,,,,,,,,,,,,,,,
多數,多数,duo1 shu4],majority,most,,,,,,,,,,,,,,,,
多數決,多数决,duo1 shu4 jue2],majority decision,,,,,,,,,,,,,,,,,
多數黨,多数党,duo1 shu4 dang3],majority party,,,,,,,,,,,,,,,,,
多方,多方,duo1 fang1],in many ways,from all sides,,,,,,,,,,,,,,,,
多方位,多方位,duo1 fang1 wei4],many-sided,versatile,various aspects,all-round,multi-directional,,,,,,,,,,,,,
多方面,多方面,duo1 fang1 mian4],many-sided,in many aspects,,,,,,,,,,,,,,,,
多於,多于,duo1 yu2],more than,greater than,,,,,,,,,,,,,,,,
多日賽,多日赛,duo1 ri4 sai4],race of several days,many day competition,,,,,,,,,,,,,,,,
多早晚,多早晚,duo1 zao3 wan3],when?,,,,,,,,,,,,,,,,,
多明尼加,多明尼加,Duo1 ming2 ni2 jia1],Dominica,Dominican Republic,also written 多米尼加,,,,,,,,,,,,,,,
多明尼加共和國,多明尼加共和国,Duo1 ming2 ni2 jia1 Gong4 he2 guo2],Dominican Republic (Tw),,,,,,,,,,,,,,,,,
多星,多星,duo1 xing1],starry,,,,,,,,,,,,,,,,,
多時,多时,duo1 shi2],long time,,,,,,,,,,,,,,,,,
多普勒,多普勒,Duo1 pu3 le4],Christian Johann Doppler Austrian physicist who discovered the Doppler effect,,,,,,,,,,,,,,,,,
